"","n","lambda","z_test","beta_T","rand_type","model_name","feature","val","test_type","allocation_method"
"1526","100","0.01","1","0","post_match_crd_kk_exact","LI","match_corr",NA,"Exact","CPM"
"1527","100","0.01","1","0","post_match_crd_kk_exact","LI","corr_eq_zero_pval",NA,"Exact","CPM"
"1528","100","0.01","1","0","post_match_crd_kk_exact","LI","pct_only_matches",NA,"Exact","CPM"
"1529","100","0.01","1","0","post_match_crd_kk_exact","LI","pct_only_reservoir",NA,"Exact","CPM"
"1530","100","0.01","1","0","post_match_crd_kk_exact","LI","true_var_prop_diff",NA,"Exact","CPM"
"1531","100","0.01","1","0","post_match_crd_kk_lin","LI","avg_max_std_diff_bal",0.807120250387474,"Linear","CPM"
"1532","100","0.01","1","0","post_match_crd_kk_lin","LI","avg_max_ks_stat",0.164811361486127,"Linear","CPM"
"1533","100","0.01","1","0","post_match_crd_kk_lin","LI","avg_beta_T",0.00286708003703105,"Linear","CPM"
"1534","100","0.01","1","0","post_match_crd_kk_lin","LI","avg_abs_bias",0.292943949632301,"Linear","CPM"
"1535","100","0.01","1","0","post_match_crd_kk_lin","LI","std_err_beta_T",0.367153394603429,"Linear","CPM"
"1536","100","0.01","1","0","post_match_crd_kk_lin","LI","power",0.0575,"Linear","CPM"
"1537","100","0.01","1","0","post_match_crd_kk_lin","LI","pct_trt_diff",0.037725,"Linear","CPM"
"1538","100","0.01","1","0","post_match_crd_kk_lin","LI","res_end_prop_avg",NA,"Linear","CPM"
"1539","100","0.01","1","0","post_match_crd_kk_lin","LI","ssqr_over_sum",NA,"Linear","CPM"
"1540","100","0.01","1","0","post_match_crd_kk_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","CPM"
"1541","100","0.01","1","0","post_match_crd_kk_lin","LI","match_corr",NA,"Linear","CPM"
"1542","100","0.01","1","0","post_match_crd_kk_lin","LI","corr_eq_zero_pval",NA,"Linear","CPM"
"1543","100","0.01","1","0","post_match_crd_kk_lin","LI","pct_only_matches",NA,"Linear","CPM"
"1544","100","0.01","1","0","post_match_crd_kk_lin","LI","pct_only_reservoir",NA,"Linear","CPM"
"1545","100","0.01","1","0","post_match_crd_kk_lin","LI","true_var_prop_diff",NA,"Linear","CPM"
"1546","100","0.01","1","0","post_match_strat_kk","LI","avg_max_std_diff_bal",0.384153224696016,"Classic","SPM"
"1547","100","0.01","1","0","post_match_strat_kk","LI","avg_max_ks_stat",0.120603285862055,"Classic","SPM"
"1548","100","0.01","1","0","post_match_strat_kk","LI","avg_beta_T",-0.000518125186071966,"Classic","SPM"
"1549","100","0.01","1","0","post_match_strat_kk","LI","avg_abs_bias",0.364543163422068,"Classic","SPM"
"1550","100","0.01","1","0","post_match_strat_kk","LI","std_err_beta_T",0.458275795997945,"Classic","SPM"
"1551","100","0.01","1","0","post_match_strat_kk","LI","power",0.014,"Classic","SPM"
"1552","100","0.01","1","0","post_match_strat_kk","LI","pct_trt_diff",0.00772500000000001,"Classic","SPM"
"1553","100","0.01","1","0","post_match_strat_kk","LI","res_end_prop_avg",NA,"Classic","SPM"
"1554","100","0.01","1","0","post_match_strat_kk","LI","ssqr_over_sum",NA,"Classic","SPM"
"1555","100","0.01","1","0","post_match_strat_kk","LI","ssqr_eq_ssqd_pval",NA,"Classic","SPM"
"1556","100","0.01","1","0","post_match_strat_kk","LI","match_corr",NA,"Classic","SPM"
"1557","100","0.01","1","0","post_match_strat_kk","LI","corr_eq_zero_pval",NA,"Classic","SPM"
"1558","100","0.01","1","0","post_match_strat_kk","LI","pct_only_matches",NA,"Classic","SPM"
"1559","100","0.01","1","0","post_match_strat_kk","LI","pct_only_reservoir",NA,"Classic","SPM"
"1560","100","0.01","1","0","post_match_strat_kk","LI","true_var_prop_diff",NA,"Classic","SPM"
"1561","100","0.01","1","0","post_match_strat_kk_exact","LI","avg_max_std_diff_bal",0.398482104295909,"Exact","SPM"
"1562","100","0.01","1","0","post_match_strat_kk_exact","LI","avg_max_ks_stat",0.122028808253206,"Exact","SPM"
"1563","100","0.01","1","0","post_match_strat_kk_exact","LI","avg_beta_T",NA,"Exact","SPM"
"1564","100","0.01","1","0","post_match_strat_kk_exact","LI","avg_abs_bias",NA,"Exact","SPM"
"1565","100","0.01","1","0","post_match_strat_kk_exact","LI","std_err_beta_T",NA,"Exact","SPM"
"1566","100","0.01","1","0","post_match_strat_kk_exact","LI","power",0.0359712230215827,"Exact","SPM"
"1567","100","0.01","1","0","post_match_strat_kk_exact","LI","pct_trt_diff",0.00796000000000001,"Exact","SPM"
"1568","100","0.01","1","0","post_match_strat_kk_exact","LI","res_end_prop_avg",NA,"Exact","SPM"
"1569","100","0.01","1","0","post_match_strat_kk_exact","LI","ssqr_over_sum",NA,"Exact","SPM"
"1570","100","0.01","1","0","post_match_strat_kk_exact","LI","ssqr_eq_ssqd_pval",NA,"Exact","SPM"
"1571","100","0.01","1","0","post_match_strat_kk_exact","LI","match_corr",NA,"Exact","SPM"
"1572","100","0.01","1","0","post_match_strat_kk_exact","LI","corr_eq_zero_pval",NA,"Exact","SPM"
"1573","100","0.01","1","0","post_match_strat_kk_exact","LI","pct_only_matches",NA,"Exact","SPM"
"1574","100","0.01","1","0","post_match_strat_kk_exact","LI","pct_only_reservoir",NA,"Exact","SPM"
"1575","100","0.01","1","0","post_match_strat_kk_exact","LI","true_var_prop_diff",NA,"Exact","SPM"
"1576","100","0.01","1","0","post_match_strat_kk_lin","LI","avg_max_std_diff_bal",0.401528634527103,"Linear","SPM"
"1577","100","0.01","1","0","post_match_strat_kk_lin","LI","avg_max_ks_stat",0.121309802460203,"Linear","SPM"
"1578","100","0.01","1","0","post_match_strat_kk_lin","LI","avg_beta_T",0.0123507189204165,"Linear","SPM"
"1579","100","0.01","1","0","post_match_strat_kk_lin","LI","avg_abs_bias",0.273913137523002,"Linear","SPM"
"1580","100","0.01","1","0","post_match_strat_kk_lin","LI","std_err_beta_T",0.340608310487755,"Linear","SPM"
"1581","100","0.01","1","0","post_match_strat_kk_lin","LI","power",0.045,"Linear","SPM"
"1582","100","0.01","1","0","post_match_strat_kk_lin","LI","pct_trt_diff",0.00797000000000001,"Linear","SPM"
"1583","100","0.01","1","0","post_match_strat_kk_lin","LI","res_end_prop_avg",NA,"Linear","SPM"
"1584","100","0.01","1","0","post_match_strat_kk_lin","LI","ssqr_over_sum",NA,"Linear","SPM"
"1585","100","0.01","1","0","post_match_strat_kk_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","SPM"
"1586","100","0.01","1","0","post_match_strat_kk_lin","LI","match_corr",NA,"Linear","SPM"
"1587","100","0.01","1","0","post_match_strat_kk_lin","LI","corr_eq_zero_pval",NA,"Linear","SPM"
"1588","100","0.01","1","0","post_match_strat_kk_lin","LI","pct_only_matches",NA,"Linear","SPM"
"1589","100","0.01","1","0","post_match_strat_kk_lin","LI","pct_only_reservoir",NA,"Linear","SPM"
"1590","100","0.01","1","0","post_match_strat_kk_lin","LI","true_var_prop_diff",NA,"Linear","SPM"
"1591","100","0.01","1","0","ps_min_exact","LI","avg_max_std_diff_bal",0.368128175868258,"Exact","M"
"1592","100","0.01","1","0","ps_min_exact","LI","avg_max_ks_stat",0.118452942638594,"Exact","M"
"1593","100","0.01","1","0","ps_min_exact","LI","avg_beta_T",NA,"Exact","M"
"1594","100","0.01","1","0","ps_min_exact","LI","avg_abs_bias",NA,"Exact","M"
"1595","100","0.01","1","0","ps_min_exact","LI","std_err_beta_T",NA,"Exact","M"
"1596","100","0.01","1","0","ps_min_exact","LI","power",0.0035,"Exact","M"
"1597","100","0.01","1","0","ps_min_exact","LI","pct_trt_diff",0.00307,"Exact","M"
"1598","100","0.01","1","0","ps_min_exact","LI","res_end_prop_avg",NA,"Exact","M"
"1599","100","0.01","1","0","ps_min_exact","LI","ssqr_over_sum",NA,"Exact","M"
"1600","100","0.01","1","0","ps_min_exact","LI","ssqr_eq_ssqd_pval",NA,"Exact","M"
"1601","100","0.01","1","0","ps_min_exact","LI","match_corr",NA,"Exact","M"
"1602","100","0.01","1","0","ps_min_exact","LI","corr_eq_zero_pval",NA,"Exact","M"
"1603","100","0.01","1","0","ps_min_exact","LI","pct_only_matches",NA,"Exact","M"
"1604","100","0.01","1","0","ps_min_exact","LI","pct_only_reservoir",NA,"Exact","M"
"1605","100","0.01","1","0","ps_min_exact","LI","true_var_prop_diff",NA,"Exact","M"
"1606","100","0.01","1","0","ps_min_lin","LI","avg_max_std_diff_bal",0.380226635619156,"Linear","M"
"1607","100","0.01","1","0","ps_min_lin","LI","avg_max_ks_stat",0.118447825168529,"Linear","M"
"1608","100","0.01","1","0","ps_min_lin","LI","avg_beta_T",0.00497168485664876,"Linear","M"
"1609","100","0.01","1","0","ps_min_lin","LI","avg_abs_bias",0.272624174748147,"Linear","M"
"1610","100","0.01","1","0","ps_min_lin","LI","std_err_beta_T",0.340779124567731,"Linear","M"
"1611","100","0.01","1","0","ps_min_lin","LI","power",0.048,"Linear","M"
"1612","100","0.01","1","0","ps_min_lin","LI","pct_trt_diff",0.00292,"Linear","M"
"1613","100","0.01","1","0","ps_min_lin","LI","res_end_prop_avg",NA,"Linear","M"
"1614","100","0.01","1","0","ps_min_lin","LI","ssqr_over_sum",NA,"Linear","M"
"1615","100","0.01","1","0","ps_min_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","M"
"1616","100","0.01","1","0","ps_min_lin","LI","match_corr",NA,"Linear","M"
"1617","100","0.01","1","0","ps_min_lin","LI","corr_eq_zero_pval",NA,"Linear","M"
"1618","100","0.01","1","0","ps_min_lin","LI","pct_only_matches",NA,"Linear","M"
"1619","100","0.01","1","0","ps_min_lin","LI","pct_only_reservoir",NA,"Linear","M"
"1620","100","0.01","1","0","ps_min_lin","LI","true_var_prop_diff",NA,"Linear","M"
"1621","100","0.01","1","0","ps_min_ttest","LI","avg_max_std_diff_bal",0.369492969063288,"Classic","M"
"1622","100","0.01","1","0","ps_min_ttest","LI","avg_max_ks_stat",0.119644025610244,"Classic","M"
"1623","100","0.01","1","0","ps_min_ttest","LI","avg_beta_T",-0.0130004550603191,"Classic","M"
"1624","100","0.01","1","0","ps_min_ttest","LI","avg_abs_bias",0.353933660036189,"Classic","M"
"1625","100","0.01","1","0","ps_min_ttest","LI","std_err_beta_T",0.444867678935737,"Classic","M"
"1626","100","0.01","1","0","ps_min_ttest","LI","power",0.0045,"Classic","M"
"1627","100","0.01","1","0","ps_min_ttest","LI","pct_trt_diff",0.00312,"Classic","M"
"1628","100","0.01","1","0","ps_min_ttest","LI","res_end_prop_avg",NA,"Classic","M"
"1629","100","0.01","1","0","ps_min_ttest","LI","ssqr_over_sum",NA,"Classic","M"
"1630","100","0.01","1","0","ps_min_ttest","LI","ssqr_eq_ssqd_pval",NA,"Classic","M"
"1631","100","0.01","1","0","ps_min_ttest","LI","match_corr",NA,"Classic","M"
"1632","100","0.01","1","0","ps_min_ttest","LI","corr_eq_zero_pval",NA,"Classic","M"
"1633","100","0.01","1","0","ps_min_ttest","LI","pct_only_matches",NA,"Classic","M"
"1634","100","0.01","1","0","ps_min_ttest","LI","pct_only_reservoir",NA,"Classic","M"
"1635","100","0.01","1","0","ps_min_ttest","LI","true_var_prop_diff",NA,"Classic","M"
"1636","100","0.01","1","0","seq_match_kk","LI","avg_max_std_diff_bal",0.665593653090316,"Classic","SM"
"1637","100","0.01","1","0","seq_match_kk","LI","avg_max_ks_stat",0.134530791207552,"Classic","SM"
"1638","100","0.01","1","0","seq_match_kk","LI","avg_beta_T",0.00608700955209725,"Classic","SM"
"1639","100","0.01","1","0","seq_match_kk","LI","avg_abs_bias",0.36939227749395,"Classic","SM"
"1640","100","0.01","1","0","seq_match_kk","LI","std_err_beta_T",0.460138576364822,"Classic","SM"
"1641","100","0.01","1","0","seq_match_kk","LI","power",0.0555,"Classic","SM"
"1642","100","0.01","1","0","seq_match_kk","LI","pct_trt_diff",0.02813,"Classic","SM"
"1643","100","0.01","1","0","seq_match_kk","LI","res_end_prop_avg",NA,"Classic","SM"
"1644","100","0.01","1","0","seq_match_kk","LI","ssqr_over_sum",NA,"Classic","SM"
"1645","100","0.01","1","0","seq_match_kk","LI","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"1646","100","0.01","1","0","seq_match_kk","LI","match_corr",NA,"Classic","SM"
"1647","100","0.01","1","0","seq_match_kk","LI","corr_eq_zero_pval",NA,"Classic","SM"
"1648","100","0.01","1","0","seq_match_kk","LI","pct_only_matches",NA,"Classic","SM"
"1649","100","0.01","1","0","seq_match_kk","LI","pct_only_reservoir",NA,"Classic","SM"
"1650","100","0.01","1","0","seq_match_kk","LI","true_var_prop_diff",NA,"Classic","SM"
"1651","100","0.01","1","0","seq_match_kk_exact","LI","avg_max_std_diff_bal",0.683473874971123,"Exact","SM"
"1652","100","0.01","1","0","seq_match_kk_exact","LI","avg_max_ks_stat",0.135131649606009,"Exact","SM"
"1653","100","0.01","1","0","seq_match_kk_exact","LI","avg_beta_T",NA,"Exact","SM"
"1654","100","0.01","1","0","seq_match_kk_exact","LI","avg_abs_bias",NA,"Exact","SM"
"1655","100","0.01","1","0","seq_match_kk_exact","LI","std_err_beta_T",NA,"Exact","SM"
"1656","100","0.01","1","0","seq_match_kk_exact","LI","power",0.0475,"Exact","SM"
"1657","100","0.01","1","0","seq_match_kk_exact","LI","pct_trt_diff",0.02796,"Exact","SM"
"1658","100","0.01","1","0","seq_match_kk_exact","LI","res_end_prop_avg",NA,"Exact","SM"
"1659","100","0.01","1","0","seq_match_kk_exact","LI","ssqr_over_sum",NA,"Exact","SM"
"1660","100","0.01","1","0","seq_match_kk_exact","LI","ssqr_eq_ssqd_pval",NA,"Exact","SM"
"1661","100","0.01","1","0","seq_match_kk_exact","LI","match_corr",NA,"Exact","SM"
"1662","100","0.01","1","0","seq_match_kk_exact","LI","corr_eq_zero_pval",NA,"Exact","SM"
"1663","100","0.01","1","0","seq_match_kk_exact","LI","pct_only_matches",NA,"Exact","SM"
"1664","100","0.01","1","0","seq_match_kk_exact","LI","pct_only_reservoir",NA,"Exact","SM"
"1665","100","0.01","1","0","seq_match_kk_exact","LI","true_var_prop_diff",NA,"Exact","SM"
"1666","100","0.01","1","0","seq_match_kk_lin","LI","avg_max_std_diff_bal",0.670998437156251,"Linear","SM"
"1667","100","0.01","1","0","seq_match_kk_lin","LI","avg_max_ks_stat",0.134002699111273,"Linear","SM"
"1668","100","0.01","1","0","seq_match_kk_lin","LI","avg_beta_T",-0.0110320589503227,"Linear","SM"
"1669","100","0.01","1","0","seq_match_kk_lin","LI","avg_abs_bias",0.295945192542905,"Linear","SM"
"1670","100","0.01","1","0","seq_match_kk_lin","LI","std_err_beta_T",0.367629436010686,"Linear","SM"
"1671","100","0.01","1","0","seq_match_kk_lin","LI","power",0.064,"Linear","SM"
"1672","100","0.01","1","0","seq_match_kk_lin","LI","pct_trt_diff",0.028935,"Linear","SM"
"1673","100","0.01","1","0","seq_match_kk_lin","LI","res_end_prop_avg",NA,"Linear","SM"
"1674","100","0.01","1","0","seq_match_kk_lin","LI","ssqr_over_sum",NA,"Linear","SM"
"1675","100","0.01","1","0","seq_match_kk_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","SM"
"1676","100","0.01","1","0","seq_match_kk_lin","LI","match_corr",NA,"Linear","SM"
"1677","100","0.01","1","0","seq_match_kk_lin","LI","corr_eq_zero_pval",NA,"Linear","SM"
"1678","100","0.01","1","0","seq_match_kk_lin","LI","pct_only_matches",NA,"Linear","SM"
"1679","100","0.01","1","0","seq_match_kk_lin","LI","pct_only_reservoir",NA,"Linear","SM"
"1680","100","0.01","1","0","seq_match_kk_lin","LI","true_var_prop_diff",NA,"Linear","SM"
"1681","100","0.01","1","0","strat_exact","LI","avg_max_std_diff_bal",0.400167317761817,"Exact","S"
"1682","100","0.01","1","0","strat_exact","LI","avg_max_ks_stat",0.120510131230522,"Exact","S"
"1683","100","0.01","1","0","strat_exact","LI","avg_beta_T",NA,"Exact","S"
"1684","100","0.01","1","0","strat_exact","LI","avg_abs_bias",NA,"Exact","S"
"1685","100","0.01","1","0","strat_exact","LI","std_err_beta_T",NA,"Exact","S"
"1686","100","0.01","1","0","strat_exact","LI","power",0.0045,"Exact","S"
"1687","100","0.01","1","0","strat_exact","LI","pct_trt_diff",0.00807500000000001,"Exact","S"
"1688","100","0.01","1","0","strat_exact","LI","res_end_prop_avg",NA,"Exact","S"
"1689","100","0.01","1","0","strat_exact","LI","ssqr_over_sum",NA,"Exact","S"
"1690","100","0.01","1","0","strat_exact","LI","ssqr_eq_ssqd_pval",NA,"Exact","S"
"1691","100","0.01","1","0","strat_exact","LI","match_corr",NA,"Exact","S"
"1692","100","0.01","1","0","strat_exact","LI","corr_eq_zero_pval",NA,"Exact","S"
"1693","100","0.01","1","0","strat_exact","LI","pct_only_matches",NA,"Exact","S"
"1694","100","0.01","1","0","strat_exact","LI","pct_only_reservoir",NA,"Exact","S"
"1695","100","0.01","1","0","strat_exact","LI","true_var_prop_diff",NA,"Exact","S"
"1696","100","0.01","1","0","strat_lin","LI","avg_max_std_diff_bal",0.385939790759226,"Linear","S"
"1697","100","0.01","1","0","strat_lin","LI","avg_max_ks_stat",0.11970218511204,"Linear","S"
"1698","100","0.01","1","0","strat_lin","LI","avg_beta_T",-0.00120777719591015,"Linear","S"
"1699","100","0.01","1","0","strat_lin","LI","avg_abs_bias",0.273254543949139,"Linear","S"
"1700","100","0.01","1","0","strat_lin","LI","std_err_beta_T",0.341295981905313,"Linear","S"
"1701","100","0.01","1","0","strat_lin","LI","power",0.046,"Linear","S"
"1702","100","0.01","1","0","strat_lin","LI","pct_trt_diff",0.00768500000000001,"Linear","S"
"1703","100","0.01","1","0","strat_lin","LI","res_end_prop_avg",NA,"Linear","S"
"1704","100","0.01","1","0","strat_lin","LI","ssqr_over_sum",NA,"Linear","S"
"1705","100","0.01","1","0","strat_lin","LI","ssqr_eq_ssqd_pval",NA,"Linear","S"
"1706","100","0.01","1","0","strat_lin","LI","match_corr",NA,"Linear","S"
"1707","100","0.01","1","0","strat_lin","LI","corr_eq_zero_pval",NA,"Linear","S"
"1708","100","0.01","1","0","strat_lin","LI","pct_only_matches",NA,"Linear","S"
"1709","100","0.01","1","0","strat_lin","LI","pct_only_reservoir",NA,"Linear","S"
"1710","100","0.01","1","0","strat_lin","LI","true_var_prop_diff",NA,"Linear","S"
"1711","100","0.01","1","0","strat_ttest","LI","avg_max_std_diff_bal",0.39723877083,"Classic","S"
"1712","100","0.01","1","0","strat_ttest","LI","avg_max_ks_stat",0.12157622035071,"Classic","S"
"1713","100","0.01","1","0","strat_ttest","LI","avg_beta_T",0.00465696744385943,"Classic","S"
"1714","100","0.01","1","0","strat_ttest","LI","avg_abs_bias",0.357892895690185,"Classic","S"
"1715","100","0.01","1","0","strat_ttest","LI","std_err_beta_T",0.450833935080651,"Classic","S"
"1716","100","0.01","1","0","strat_ttest","LI","power",0.0045,"Classic","S"
"1717","100","0.01","1","0","strat_ttest","LI","pct_trt_diff",0.00807000000000001,"Classic","S"
"1718","100","0.01","1","0","strat_ttest","LI","res_end_prop_avg",NA,"Classic","S"
"1719","100","0.01","1","0","strat_ttest","LI","ssqr_over_sum",NA,"Classic","S"
"1720","100","0.01","1","0","strat_ttest","LI","ssqr_eq_ssqd_pval",NA,"Classic","S"
"1721","100","0.01","1","0","strat_ttest","LI","match_corr",NA,"Classic","S"
"1722","100","0.01","1","0","strat_ttest","LI","corr_eq_zero_pval",NA,"Classic","S"
"1723","100","0.01","1","0","strat_ttest","LI","pct_only_matches",NA,"Classic","S"
"1724","100","0.01","1","0","strat_ttest","LI","pct_only_reservoir",NA,"Classic","S"
"1725","100","0.01","1","0","strat_ttest","LI","true_var_prop_diff",NA,"Classic","S"
"1726","100","0.01","0","1","seq_match_kk","LI","avg_max_std_diff_bal",0.670518657746069,"Classic","SM"
"1727","100","0.01","0","1","seq_match_kk","LI","avg_max_ks_stat",0.133384891045965,"Classic","SM"
"1728","100","0.01","0","1","seq_match_kk","LI","avg_beta_T",0.997983718944406,"Classic","SM"
"1729","100","0.01","0","1","seq_match_kk","LI","avg_abs_bias",0.358865991258091,"Classic","SM"
"1730","100","0.01","0","1","seq_match_kk","LI","std_err_beta_T",0.449312807683373,"Classic","SM"
"1731","100","0.01","0","1","seq_match_kk","LI","power",0.5715,"Classic","SM"
"1732","100","0.01","0","1","seq_match_kk","LI","pct_trt_diff",0.028765,"Classic","SM"
"1733","100","0.01","0","1","seq_match_kk","LI","res_end_prop_avg",NA,"Classic","SM"
"1734","100","0.01","0","1","seq_match_kk","LI","ssqr_over_sum",NA,"Classic","SM"
"1735","100","0.01","0","1","seq_match_kk","LI","ssqr_eq_ssqd_pval",NA,"Classic","SM"
"1736","100","0.01","0","1","seq_match_kk","LI","match_corr",NA,"Classic","SM"
"1737","100","0.01","0","1","seq_match_kk","LI","corr_eq_zero_pval",NA,"Classic","SM"
"1738","100","0.01","0","1","seq_match_kk","LI","pct_only_matches",NA,"Classic","SM"
"1739","100","0.01","0","1","seq_match_kk","LI","pct_only_reservoir",NA,"Classic","SM"
"1740","100","0.01","0","1","seq_match_kk","LI","true_var_prop_diff",NA,"Classic","SM"
"1741","100","0.01","0","1","seq_match_kk_lin","LI","avg_max_std_diff_bal",0.661108198498795,"Linear","SM"
"1742","100","0.01","0","1","seq_match_kk_lin","LI","avg_max_ks_stat",0.134117642337532,"Linear","SM"
